,featureType,prblemType,confID,budget,eng_lvls,divide,fusionType,repeats,loss,mae,maperc_e,mslog_e,CosineSimilarity,Huber,LogCosh
train_score,flow,regression,"(0, 0, 16)",9.0,9,5,avg,0,41.38275146484375,6.0736308097839355,97.87100219726562,3.4074435234069824,-2.9864797592163086,5.573630332946777,5.381711959838867
val_score,flow,regression,"(0, 0, 16)",9.0,9,5,avg,0,34.95512008666992,5.520540237426758,97.62982940673828,3.1127748489379883,-2.9814140796661377,5.020539283752441,4.829145908355713
test_score,flow,regression,"(0, 0, 16)",9.0,9,5,avg,0,34.51180648803711,5.684499740600586,97.96373748779297,3.2427940368652344,-2.9855382442474365,5.184497356414795,4.9914326667785645
train_score,flow,regression,"(0, 0, 17)",9.0,9,5,avg,0,41.382652282714844,6.0736308097839355,97.8709945678711,3.407195568084717,-2.999375104904175,5.573630332946777,5.381711959838867
val_score,flow,regression,"(0, 0, 17)",9.0,9,5,avg,0,34.954978942871094,5.520540237426758,97.62982940673828,3.1124660968780518,-2.998704671859741,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 17)",9.0,9,5,avg,0,34.51169967651367,5.684499740600586,97.96372985839844,3.2425403594970703,-2.9992685317993164,5.184497356414795,4.9914326667785645
train_score,flow,regression,"(0, 0, 18)",9.0,9,5,avg,0,41.38264465332031,6.0736308097839355,97.8709945678711,3.407184362411499,-2.99997878074646,5.573630332946777,5.381711959838867
val_score,flow,regression,"(0, 0, 18)",9.0,9,5,avg,0,34.9549674987793,5.520540237426758,97.62982940673828,3.1124439239501953,-2.9999310970306396,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 18)",9.0,9,5,avg,0,34.511695861816406,5.684499740600586,97.96372985839844,3.2425286769866943,-2.9999186992645264,5.184497356414795,4.9914326667785645
train_score,flow,regression,"(0, 0, 18)",27.0,9,5,avg,0,41.38264465332031,6.0736308097839355,97.87100219726562,3.407183885574341,-2.999999523162842,5.573630332946777,5.381711959838867
val_score,flow,regression,"(0, 0, 18)",27.0,9,5,avg,0,34.9549674987793,5.520540237426758,97.62982940673828,3.112443447113037,-2.999990463256836,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 18)",27.0,9,5,avg,0,34.511695861816406,5.684499740600586,97.96373748779297,3.2425265312194824,-2.9999914169311523,5.184497356414795,4.9914326667785645
train_score,flow,regression,"(0, 0, 19)",9.0,9,5,avg,0,41.382694244384766,6.0736308097839355,97.87100219726562,3.4073197841644287,-2.9928929805755615,5.573630332946777,5.381711959838867
val_score,flow,regression,"(0, 0, 19)",9.0,9,5,avg,0,34.95505905151367,5.520540237426758,97.62982940673828,3.1126410961151123,-2.9891443252563477,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 19)",9.0,9,5,avg,0,34.51173782348633,5.684499740600586,97.96372985839844,3.2426745891571045,-2.992143392562866,5.184497356414795,4.9914326667785645
train_score,flow,regression,"(0, 0, 20)",9.0,9,5,avg,0,41.481361389160156,6.0736308097839355,97.87100219726562,3.5582919120788574,-0.9999998807907104,5.573635578155518,5.382147312164307
val_score,flow,regression,"(0, 0, 20)",9.0,9,5,avg,0,35.053733825683594,5.520540237426758,97.62982940673828,3.258695602416992,-0.9999999403953552,5.020561218261719,4.8297553062438965
test_score,flow,regression,"(0, 0, 20)",9.0,9,5,avg,0,34.610450744628906,5.684499740600586,97.96373748779297,3.3921632766723633,-0.9999999403953552,5.184497356414795,4.991464614868164
train_score,flow,regression,"(0, 0, 21)",9.0,9,5,avg,0,41.38264465332031,6.0736308097839355,97.87100219726562,3.407184362411499,-2.999978542327881,5.573630332946777,5.381711959838867
val_score,flow,regression,"(0, 0, 21)",9.0,9,5,avg,0,34.9549674987793,5.520540237426758,97.62982940673828,3.1124444007873535,-2.999905586242676,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 21)",9.0,9,5,avg,0,34.511695861816406,5.684499740600586,97.96372985839844,3.2425289154052734,-2.99994158744812,5.184497356414795,4.991432189941406
train_score,flow,regression,"(0, 0, 21)",27.0,9,5,avg,0,41.38264083862305,6.0736308097839355,97.87100219726562,3.40718412399292,-2.999999523162842,5.573630332946777,5.381711959838867
val_score,flow,regression,"(0, 0, 21)",27.0,9,5,avg,0,34.9549674987793,5.520540237426758,97.62982940673828,3.112443447113037,-2.9999914169311523,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 21)",27.0,9,5,avg,0,34.511695861816406,5.684499740600586,97.96372985839844,3.2425270080566406,-2.9999866485595703,5.184497356414795,4.991432189941406
train_score,flow,regression,"(0, 0, 22)",9.0,9,5,avg,0,41.382659912109375,6.0736308097839355,97.87100219726562,3.407257318496704,-2.9962258338928223,5.573630332946777,5.381711959838867
val_score,flow,regression,"(0, 0, 22)",9.0,9,5,avg,0,34.955013275146484,5.520540237426758,97.62982940673828,3.1125526428222656,-2.9938952922821045,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 22)",9.0,9,5,avg,0,34.51171875,5.684499740600586,97.96372985839844,3.242602586746216,-2.995828151702881,5.184496879577637,4.9914326667785645
train_score,flow,regression,"(0, 0, 23)",9.0,9,5,avg,0,41.382659912109375,6.0736308097839355,97.8709945678711,3.407252788543701,-2.99652099609375,5.573630332946777,5.381711959838867
val_score,flow,regression,"(0, 0, 23)",9.0,9,5,avg,0,34.95500564575195,5.520540237426758,97.62982940673828,3.112525224685669,-2.9954464435577393,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 23)",9.0,9,5,avg,0,34.51171875,5.684499740600586,97.96372985839844,3.24259352684021,-2.9963862895965576,5.184497356414795,4.9914326667785645
train_score,flow,regression,"(0, 0, 24)",9.0,9,5,avg,0,41.38264083862305,6.0736308097839355,97.87100219726562,3.40718412399292,-3.000000238418579,5.573630332946777,5.381711959838867
val_score,flow,regression,"(0, 0, 24)",9.0,9,5,avg,0,34.9549674987793,5.520540237426758,97.62982940673828,3.112442970275879,-3.000000238418579,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 24)",9.0,9,5,avg,0,34.511695861816406,5.684499740600586,97.96373748779297,3.2425267696380615,-3.0,5.184497356414795,4.9914326667785645
train_score,flow,regression,"(0, 0, 24)",27.0,9,5,avg,0,41.38264083862305,6.0736308097839355,97.8709945678711,3.40718412399292,-2.999999761581421,5.573630332946777,5.381711959838867
val_score,flow,regression,"(0, 0, 24)",27.0,9,5,avg,0,34.9549674987793,5.520540237426758,97.62982940673828,3.112442970275879,-2.999999761581421,5.020539283752441,4.829145908355713
test_score,flow,regression,"(0, 0, 24)",27.0,9,5,avg,0,34.511695861816406,5.684499740600586,97.96372985839844,3.2425267696380615,-3.0,5.184497356414795,4.9914326667785645
train_score,flow,regression,"(0, 0, 25)",9.0,9,5,avg,0,41.38264083862305,6.0736308097839355,97.87100219726562,3.40718412399292,-3.0,5.573630332946777,5.381711483001709
val_score,flow,regression,"(0, 0, 25)",9.0,9,5,avg,0,34.9549674987793,5.520540237426758,97.62982940673828,3.112442970275879,-2.999999523162842,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 25)",9.0,9,5,avg,0,34.511695861816406,5.684499740600586,97.96372985839844,3.2425265312194824,-3.0,5.184497356414795,4.991432189941406
train_score,flow,regression,"(0, 0, 26)",9.0,9,5,avg,0,41.382755279541016,6.0736308097839355,97.87100219726562,3.4074556827545166,-2.9858365058898926,5.573630332946777,5.381711959838867
val_score,flow,regression,"(0, 0, 26)",9.0,9,5,avg,0,34.955116271972656,5.520540237426758,97.62982940673828,3.112762928009033,-2.9824440479278564,5.020539283752441,4.829145908355713
test_score,flow,regression,"(0, 0, 26)",9.0,9,5,avg,0,34.51178741455078,5.684499740600586,97.96372985839844,3.2427613735198975,-2.987466812133789,5.184496879577637,4.9914326667785645
train_score,flow,regression,"(0, 0, 0)",9.0,9,5,conc,0,41.530914306640625,6.0859503746032715,97.87703704833984,3.4136598110198975,-2.9999537467956543,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 0)",9.0,9,5,conc,0,34.9549674987793,5.520540237426758,97.62982940673828,3.1124444007873535,-2.9999310970306396,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 0)",9.0,9,5,conc,0,34.511695861816406,5.684499740600586,97.96372985839844,3.2425291538238525,-2.999918222427368,5.184497356414795,4.991432189941406
train_score,flow,regression,"(0, 0, 0)",27.0,9,5,conc,0,41.530914306640625,6.0859503746032715,97.87703704833984,3.413658380508423,-2.999993324279785,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 0)",27.0,9,5,conc,0,34.9549674987793,5.520540237426758,97.62982940673828,3.1124439239501953,-2.999948263168335,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 0)",27.0,9,5,conc,0,34.511695861816406,5.684499740600586,97.96372985839844,3.2425267696380615,-2.999983072280884,5.184497356414795,4.9914326667785645
train_score,flow,regression,"(0, 0, 0)",81.0,9,5,conc,0,41.53091049194336,6.0859503746032715,97.87703704833984,3.4136579036712646,-2.999999761581421,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 0)",81.0,9,5,conc,0,34.9549674987793,5.520540237426758,97.62982940673828,3.112442970275879,-2.999999761581421,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 0)",81.0,9,5,conc,0,34.511695861816406,5.684499740600586,97.96373748779297,3.2425265312194824,-2.999999761581421,5.184497356414795,4.9914326667785645
train_score,flow,regression,"(0, 0, 0)",243.0,9,5,conc,0,41.530914306640625,6.0859503746032715,97.87703704833984,3.413658380508423,-3.0,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 0)",243.0,9,5,conc,0,34.9549674987793,5.520540237426758,97.62982940673828,3.112442970275879,-2.999999523162842,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 0)",243.0,9,5,conc,0,34.511695861816406,5.684499740600586,97.96373748779297,3.2425267696380615,-3.0,5.184497356414795,4.9914326667785645
train_score,flow,regression,"(0, 0, 1)",9.0,9,5,conc,0,41.53098678588867,6.0859503746032715,97.87703704833984,3.4138131141662598,-2.9919307231903076,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 1)",9.0,9,5,conc,0,34.955074310302734,5.520540237426758,97.62982940673828,3.11267352104187,-2.9874348640441895,5.020539283752441,4.829145908355713
test_score,flow,regression,"(0, 0, 1)",9.0,9,5,conc,0,34.51175308227539,5.684499740600586,97.96373748779297,3.2426869869232178,-2.9912993907928467,5.184497356414795,4.9914326667785645
train_score,flow,regression,"(0, 0, 2)",9.0,9,5,conc,0,41.53091049194336,6.0859503746032715,97.87703704833984,3.413658380508423,-2.999999761581421,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 2)",9.0,9,5,conc,0,34.9549674987793,5.520540237426758,97.62982940673828,3.112443208694458,-2.999999761581421,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 2)",9.0,9,5,conc,0,34.511695861816406,5.684499740600586,97.96372985839844,3.2425267696380615,-3.0,5.184497356414795,4.9914326667785645
train_score,flow,regression,"(0, 0, 2)",27.0,9,5,conc,0,41.53091049194336,6.0859503746032715,97.87703704833984,3.413658618927002,-2.999997615814209,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 2)",27.0,9,5,conc,0,34.9549674987793,5.520540237426758,97.62982940673828,3.112443447113037,-2.999988555908203,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 2)",27.0,9,5,conc,0,34.511695861816406,5.684499740600586,97.96372985839844,3.2425267696380615,-2.9999890327453613,5.184496879577637,4.9914326667785645
train_score,flow,regression,"(0, 0, 2)",81.0,9,5,conc,0,41.53091049194336,6.0859503746032715,97.87702941894531,3.413658618927002,-2.9999992847442627,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 2)",81.0,9,5,conc,0,34.9549674987793,5.520540237426758,97.62982940673828,3.112443447113037,-2.999997138977051,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 2)",81.0,9,5,conc,0,34.511695861816406,5.684499740600586,97.96373748779297,3.2425267696380615,-2.999997138977051,5.184496879577637,4.9914326667785645
train_score,flow,regression,"(0, 0, 3)",9.0,9,5,conc,0,41.530906677246094,6.0859503746032715,97.87703704833984,3.413658380508423,-3.0,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 3)",9.0,9,5,conc,0,34.9549674987793,5.520540237426758,97.62982940673828,3.112442970275879,-3.0,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 3)",9.0,9,5,conc,0,34.511695861816406,5.684499740600586,97.96373748779297,3.2425267696380615,-3.0,5.184497356414795,4.991432189941406
train_score,flow,regression,"(0, 0, 3)",27.0,9,5,conc,0,41.530906677246094,6.0859503746032715,97.87703704833984,3.413658380508423,-3.0,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 3)",27.0,9,5,conc,0,34.9549674987793,5.520540237426758,97.62982940673828,3.112442970275879,-3.0,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 3)",27.0,9,5,conc,0,34.511695861816406,5.684499740600586,97.96372985839844,3.2425265312194824,-3.0,5.184497356414795,4.991432189941406
train_score,flow,regression,"(0, 0, 3)",81.0,9,5,conc,0,41.53091049194336,6.0859503746032715,97.87703704833984,3.413658380508423,-3.0,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 3)",81.0,9,5,conc,0,34.9549674987793,5.520540237426758,97.62982940673828,3.112443447113037,-3.0,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 3)",81.0,9,5,conc,0,34.511695861816406,5.684499740600586,97.96372985839844,3.2425265312194824,-3.0,5.184497356414795,4.991432189941406
train_score,flow,regression,"(0, 0, 4)",9.0,9,5,conc,0,41.530906677246094,6.0859503746032715,97.87703704833984,3.413658380508423,-2.999999761581421,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 4)",9.0,9,5,conc,0,34.9549674987793,5.520540237426758,97.62982940673828,3.112442970275879,-2.999999761581421,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 4)",9.0,9,5,conc,0,34.511695861816406,5.684499740600586,97.96373748779297,3.2425267696380615,-2.999999761581421,5.184497356414795,4.991432189941406
train_score,flow,regression,"(0, 0, 4)",27.0,9,5,conc,0,41.530914306640625,6.0859503746032715,97.87703704833984,3.413658380508423,-2.999999761581421,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 4)",27.0,9,5,conc,0,34.9549674987793,5.520540237426758,97.62982940673828,3.112442970275879,-2.999999761581421,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 4)",27.0,9,5,conc,0,34.511695861816406,5.684499740600586,97.96373748779297,3.2425267696380615,-2.999999761581421,5.184497356414795,4.9914326667785645
train_score,flow,regression,"(0, 0, 5)",9.0,9,5,conc,0,41.53091049194336,6.0859503746032715,97.87703704833984,3.413658380508423,-3.0,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 5)",9.0,9,5,conc,0,34.9549674987793,5.520540237426758,97.62982940673828,3.112442970275879,-3.0,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 5)",9.0,9,5,conc,0,34.511695861816406,5.684499740600586,97.96373748779297,3.2425267696380615,-3.0,5.184497356414795,4.9914326667785645
train_score,flow,regression,"(0, 0, 5)",27.0,9,5,conc,0,41.53091049194336,6.0859503746032715,97.87703704833984,3.413658380508423,-3.0,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 5)",27.0,9,5,conc,0,34.9549674987793,5.520540237426758,97.62982940673828,3.112442970275879,-3.0,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 5)",27.0,9,5,conc,0,34.511695861816406,5.684499740600586,97.96373748779297,3.2425267696380615,-3.0,5.184497356414795,4.9914326667785645
train_score,flow,regression,"(0, 0, 6)",9.0,9,5,conc,0,41.530906677246094,6.0859503746032715,97.87703704833984,3.413658380508423,-3.0,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 6)",9.0,9,5,conc,0,34.954959869384766,5.520540237426758,97.62982940673828,3.112442970275879,-2.9999988079071045,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 6)",9.0,9,5,conc,0,34.511695861816406,5.684499740600586,97.96373748779297,3.2425270080566406,-2.999995708465576,5.184496879577637,4.9914326667785645
train_score,flow,regression,"(0, 0, 6)",27.0,9,5,conc,0,41.530906677246094,6.0859503746032715,97.87703704833984,3.413658380508423,-3.0,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 6)",27.0,9,5,conc,0,34.9549674987793,5.520540237426758,97.62982940673828,3.112442970275879,-2.999999523162842,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 6)",27.0,9,5,conc,0,34.511695861816406,5.684499740600586,97.96373748779297,3.2425267696380615,-2.9999992847442627,5.184497356414795,4.991432189941406
train_score,flow,regression,"(0, 0, 7)",9.0,9,5,conc,0,41.53091049194336,6.0859503746032715,97.87703704833984,3.413658380508423,-3.0,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 7)",9.0,9,5,conc,0,34.9549674987793,5.520540237426758,97.62982940673828,3.112442970275879,-2.9999988079071045,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 7)",9.0,9,5,conc,0,34.511695861816406,5.684499740600586,97.96373748779297,3.2425265312194824,-2.999999761581421,5.184497356414795,4.9914326667785645
train_score,flow,regression,"(0, 0, 7)",27.0,9,5,conc,0,41.530906677246094,6.0859503746032715,97.87703704833984,3.413658380508423,-3.0,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 7)",27.0,9,5,conc,0,34.9549674987793,5.520540237426758,97.62982940673828,3.112442970275879,-3.0,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 7)",27.0,9,5,conc,0,34.511695861816406,5.684499740600586,97.96373748779297,3.2425267696380615,-2.999999761581421,5.184497356414795,4.991432189941406
train_score,flow,regression,"(0, 0, 8)",9.0,9,5,conc,0,41.530906677246094,6.0859503746032715,97.87703704833984,3.413658380508423,-3.0,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 8)",9.0,9,5,conc,0,34.9549674987793,5.520540237426758,97.62982940673828,3.112442970275879,-3.0,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 8)",9.0,9,5,conc,0,34.511695861816406,5.684499740600586,97.96373748779297,3.2425267696380615,-2.999999761581421,5.184497356414795,4.991432189941406
train_score,flow,regression,"(0, 0, 8)",27.0,9,5,conc,0,41.53091049194336,6.0859503746032715,97.87703704833984,3.413658380508423,-3.0,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 8)",27.0,9,5,conc,0,34.9549674987793,5.520540237426758,97.62982940673828,3.112442970275879,-3.0,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 8)",27.0,9,5,conc,0,34.511695861816406,5.684499740600586,97.96373748779297,3.2425267696380615,-3.0,5.184497356414795,4.9914326667785645
train_score,flow,regression,"(0, 0, 9)",9.0,9,5,conc,0,41.53106689453125,6.0859503746032715,97.87702941894531,3.4140470027923584,-2.979963779449463,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 9)",9.0,9,5,conc,0,34.9552116394043,5.520540237426758,97.62982940673828,3.112980365753174,-2.9710583686828613,5.020539283752441,4.829146385192871
test_score,flow,regression,"(0, 0, 9)",9.0,9,5,conc,0,34.51186752319336,5.684499740600586,97.96373748779297,3.2429287433624268,-2.9785242080688477,5.184497356414795,4.9914326667785645
train_score,flow,regression,"(0, 0, 10)",9.0,9,5,conc,0,41.53091049194336,6.0859503746032715,97.87703704833984,3.4136579036712646,-3.0,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 10)",9.0,9,5,conc,0,34.9549674987793,5.520540237426758,97.62982940673828,3.112442970275879,-2.999999523162842,5.020539283752441,4.829145908355713
test_score,flow,regression,"(0, 0, 10)",9.0,9,5,conc,0,34.511695861816406,5.684499740600586,97.96372985839844,3.2425265312194824,-2.999999761581421,5.184497356414795,4.9914326667785645
train_score,flow,regression,"(0, 0, 11)",9.0,9,5,conc,0,41.53091049194336,6.0859503746032715,97.87703704833984,3.413658380508423,-2.999999523162842,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 11)",9.0,9,5,conc,0,34.9549674987793,5.520540237426758,97.62982940673828,3.112443447113037,-2.9999921321868896,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 11)",9.0,9,5,conc,0,34.511695861816406,5.684499740600586,97.96373748779297,3.2425267696380615,-2.999997854232788,5.184497356414795,4.9914326667785645
train_score,flow,regression,"(0, 0, 12)",9.0,9,5,conc,0,41.53099060058594,6.0859503746032715,97.87703704833984,3.4138224124908447,-2.9914138317108154,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 12)",9.0,9,5,conc,0,34.955078125,5.520540237426758,97.62982940673828,3.1126697063446045,-2.9875423908233643,5.020539283752441,4.829145908355713
test_score,flow,regression,"(0, 0, 12)",9.0,9,5,conc,0,34.51175308227539,5.684499740600586,97.96372985839844,3.242692708969116,-2.9910073280334473,5.184497356414795,4.9914326667785645
train_score,flow,regression,"(0, 0, 13)",9.0,9,5,conc,0,41.53097915649414,6.0859503746032715,97.87703704833984,3.413800001144409,-2.9925405979156494,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 13)",9.0,9,5,conc,0,34.955047607421875,5.520540237426758,97.62982940673828,3.1126153469085693,-2.9905216693878174,5.020539283752441,4.829145908355713
test_score,flow,regression,"(0, 0, 13)",9.0,9,5,conc,0,34.5117301940918,5.684499740600586,97.96373748779297,3.242664098739624,-2.9926023483276367,5.184497356414795,4.9914326667785645
train_score,flow,regression,"(0, 0, 14)",9.0,9,5,conc,0,41.530906677246094,6.0859503746032715,97.87703704833984,3.413658380508423,-2.999999761581421,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 14)",9.0,9,5,conc,0,34.9549674987793,5.520540237426758,97.62982940673828,3.112442970275879,-2.999999761581421,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 14)",9.0,9,5,conc,0,34.511695861816406,5.684499740600586,97.96373748779297,3.2425267696380615,-2.999999761581421,5.184497356414795,4.991432189941406
train_score,flow,regression,"(0, 0, 15)",9.0,9,5,conc,0,41.531028747558594,6.0859503746032715,97.87703704833984,3.413933277130127,-2.985971212387085,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 15)",9.0,9,5,conc,0,34.95515060424805,5.520540237426758,97.62982940673828,3.1128437519073486,-2.9787442684173584,5.020539283752441,4.829145908355713
test_score,flow,regression,"(0, 0, 15)",9.0,9,5,conc,0,34.51178741455078,5.684499740600586,97.96372985839844,3.242762565612793,-2.987332820892334,5.184497356414795,4.9914326667785645
train_score,flow,regression,"(0, 0, 16)",9.0,9,5,conc,0,41.53107833862305,6.0859503746032715,97.87703704833984,3.4141008853912354,-2.97741961479187,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 16)",9.0,9,5,conc,0,34.955230712890625,5.520540237426758,97.62982940673828,3.1130423545837402,-2.9678759574890137,5.020539283752441,4.829145908355713
test_score,flow,regression,"(0, 0, 16)",9.0,9,5,conc,0,34.51187515258789,5.684499740600586,97.96372985839844,3.242953300476074,-2.977433204650879,5.184497356414795,4.9914326667785645
train_score,flow,regression,"(0, 0, 17)",9.0,9,5,conc,0,41.531063079833984,6.0859503746032715,97.87703704833984,3.4140405654907227,-2.9805939197540283,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 17)",9.0,9,5,conc,0,34.95518112182617,5.520540237426758,97.62982940673828,3.112915515899658,-2.974550485610962,5.020539283752441,4.829145908355713
test_score,flow,regression,"(0, 0, 17)",9.0,9,5,conc,0,34.51182556152344,5.684499740600586,97.96372985839844,3.242849111557007,-2.982851266860962,5.184497356414795,4.9914326667785645
train_score,flow,regression,"(0, 0, 18)",9.0,9,5,conc,0,41.53091049194336,6.0859503746032715,97.87703704833984,3.413658380508423,-3.0,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 18)",9.0,9,5,conc,0,34.9549674987793,5.520540237426758,97.62982940673828,3.112442970275879,-3.0,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 18)",9.0,9,5,conc,0,34.511695861816406,5.684499740600586,97.96373748779297,3.2425267696380615,-3.0,5.184497356414795,4.991432189941406
train_score,flow,regression,"(0, 0, 19)",9.0,9,5,conc,0,41.530914306640625,6.0859503746032715,97.87703704833984,3.413658380508423,-2.9999983310699463,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 19)",9.0,9,5,conc,0,34.9549674987793,5.520540237426758,97.62982940673828,3.112443447113037,-2.999987840652466,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 19)",9.0,9,5,conc,0,34.511695861816406,5.684499740600586,97.96373748779297,3.2425267696380615,-2.9999876022338867,5.184497356414795,4.9914326667785645
train_score,flow,regression,"(0, 0, 20)",9.0,9,5,conc,0,41.5310173034668,6.0859503746032715,97.87703704833984,3.413905620574951,-2.9872190952301025,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 20)",9.0,9,5,conc,0,34.95513153076172,5.520540237426758,97.62982940673828,3.112802505493164,-2.980384111404419,5.020539283752441,4.829145908355713
test_score,flow,regression,"(0, 0, 20)",9.0,9,5,conc,0,34.51179122924805,5.684499740600586,97.96372985839844,3.242762327194214,-2.9872798919677734,5.184497356414795,4.9914326667785645
train_score,flow,regression,"(0, 0, 21)",9.0,9,5,conc,0,41.531028747558594,6.0859503746032715,97.87703704833984,3.413921356201172,-2.986504554748535,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 21)",9.0,9,5,conc,0,34.955142974853516,5.520540237426758,97.62982940673828,3.112813711166382,-2.979731798171997,5.020539283752441,4.829145908355713
test_score,flow,regression,"(0, 0, 21)",9.0,9,5,conc,0,34.51180648803711,5.684499740600586,97.96373748779297,3.24279522895813,-2.985628366470337,5.184496879577637,4.9914326667785645
train_score,flow,regression,"(0, 0, 22)",9.0,9,5,conc,0,41.53091812133789,6.0859503746032715,97.87703704833984,3.413662910461426,-2.9997127056121826,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 22)",9.0,9,5,conc,0,34.9549674987793,5.520540237426758,97.62982940673828,3.1124496459960938,-2.9995381832122803,5.020539283752441,4.829145431518555
test_score,flow,regression,"(0, 0, 22)",9.0,9,5,conc,0,34.511695861816406,5.684499740600586,97.96373748779297,3.2425332069396973,-2.999680280685425,5.184497356414795,4.9914326667785645
train_score,flow,regression,"(0, 0, 23)",9.0,9,5,conc,0,41.53098678588867,6.0859503746032715,97.87703704833984,3.413806915283203,-2.9920785427093506,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 23)",9.0,9,5,conc,0,34.955078125,5.520540237426758,97.62982940673828,3.1126842498779297,-2.986530065536499,5.020539283752441,4.829145908355713
test_score,flow,regression,"(0, 0, 23)",9.0,9,5,conc,0,34.51176071166992,5.684499740600586,97.96373748779297,3.2426974773406982,-2.99072265625,5.184497356414795,4.9914326667785645
train_score,flow,regression,"(0, 0, 24)",9.0,9,5,conc,0,41.530906677246094,6.0859503746032715,97.87703704833984,3.413658380508423,-3.0,5.585949897766113,5.393996715545654
val_score,flow,regression,"(0, 0, 24)",9.0,9,5,conc,0,34.9549674987793,5.520540237426758,97.62982940673828,3.112442970275879,-3.0,5.020539283752441,4.829145431518555
